week_end_date,item_number,item_description,unit,city_code,city,price_pkr,price_lag_1w,price_lag_4w,price_wow_pct,price_rolling_4w_avg,price_rolling_4w_std,target_next_week_price_pkr,target_next_week_wow_pct,target_next_week_direction,split
2026-06-11,6,Mutton (Average Quality),1 Kg,11,Hyderabad,2336.68,2336.68,2273.86,0.0,2327.1475,19.065,2362.04,1.085301,up,test
2026-06-18,6,Mutton (Average Quality),1 Kg,11,Hyderabad,2362.04,2336.68,2298.55,1.085301,2343.02,12.68,2383.13,0.892872,up,test
2026-07-02,6,Mutton (Average Quality),1 Kg,11,Hyderabad,2383.13,2362.04,2336.68,0.892872,2354.6325,22.4467,,,,test
2025-10-23,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,,,,,,1700.0,0.0,flat,train
2025-10-30,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,1700.0,,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-06,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,1700.0,,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-13,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,1700.0,,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-20,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-27,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-12-04,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-12-11,6,Mutton (Average Quality),1 Kg,12,Sukkur,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1732.7,1.923529,up,train
2025-12-18,6,Mutton (Average Quality),1 Kg,12,Sukkur,1732.7,1700.0,1700.0,1.923529,1708.175,16.35,1800.0,3.884112,up,train
2025-12-24,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1732.7,1700.0,3.884112,1733.175,47.141516,1800.0,0.0,flat,train
2026-01-01,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1700.0,0.0,1758.175,50.106445,1800.0,0.0,flat,train
2026-01-08,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1700.0,0.0,1783.175,33.65,1800.0,0.0,flat,train
2026-01-15,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1732.7,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-01-22,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-01-29,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-02-04,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-02-12,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-02-19,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-02-26,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-03-05,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-03-11,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,flat,train
2026-03-18,6,Mutton (Average Quality),1 Kg,12,Sukkur,1800.0,1800.0,1800.0,0.0,1800.0,0.0,2000.0,11.111111,up,train
2026-03-26,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,1800.0,1800.0,11.111111,1850.0,100.0,2000.0,0.0,flat,train
2026-04-02,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,1800.0,0.0,1900.0,115.470054,2000.0,0.0,flat,train
2026-04-09,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,1800.0,0.0,1950.0,100.0,2000.0,0.0,flat,train
2026-04-16,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,1800.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-04-23,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-04-30,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-05-07,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,validation
2026-05-14,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,validation
2026-05-21,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,validation
2026-06-04,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,test
2026-06-11,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,test
2026-06-18,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,test
2026-07-02,6,Mutton (Average Quality),1 Kg,12,Sukkur,2000.0,2000.0,2000.0,0.0,2000.0,0.0,,,,test
2025-10-23,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,,,,,,2000.0,0.0,flat,train
2025-10-30,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-11-06,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-11-13,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-11-20,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-11-27,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-12-04,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-12-11,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-12-18,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2025-12-24,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-01-01,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-01-08,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-01-15,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-01-22,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-01-29,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-02-04,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-02-12,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-02-19,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-02-26,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-03-05,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-03-11,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,flat,train
2026-03-18,6,Mutton (Average Quality),1 Kg,13,Larkana,2000.0,2000.0,2000.0,0.0,2000.0,0.0,2131.2,6.56,up,train
2026-03-26,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2000.0,2000.0,6.56,2032.8,65.6,2131.2,0.0,flat,train
2026-04-02,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2000.0,0.0,2065.6,75.748355,2131.2,0.0,flat,train
2026-04-09,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2000.0,0.0,2098.4,65.6,2131.2,0.0,flat,train
2026-04-16,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2000.0,0.0,2131.2,0.0,2131.2,0.0,flat,train
2026-04-23,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,train
2026-04-30,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,train
2026-05-07,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,validation
2026-05-14,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,validation
2026-05-21,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,validation
2026-06-04,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,test
2026-06-11,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,test
2026-06-18,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,2131.2,0.0,flat,test
2026-07-02,6,Mutton (Average Quality),1 Kg,13,Larkana,2131.2,2131.2,2131.2,0.0,2131.2,0.0,,,,test
2025-10-23,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,,,,,,2062.84,0.0,flat,train
2025-10-30,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-11-06,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-11-13,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-11-20,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-11-27,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-12-04,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-12-11,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-12-18,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2025-12-24,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2026-01-01,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2026-01-08,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2026-01-15,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2026-01-22,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2026-01-29,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2062.84,0.0,flat,train
2026-02-04,6,Mutton (Average Quality),1 Kg,14,Peshawar,2062.84,2062.84,2062.84,0.0,2062.84,0.0,2126.35,3.078765,up,train
2026-02-12,6,Mutton (Average Quality),1 Kg,14,Peshawar,2126.35,2062.84,2062.84,3.078765,2078.7175,31.755,2126.35,0.0,flat,train
2026-02-19,6,Mutton (Average Quality),1 Kg,14,Peshawar,2126.35,2126.35,2062.84,0.0,2094.595,36.667516,2126.35,0.0,flat,train
2026-02-26,6,Mutton (Average Quality),1 Kg,14,Peshawar,2126.35,2126.35,2062.84,0.0,2110.4725,31.755,2126.35,0.0,flat,train
2026-03-05,6,Mutton (Average Quality),1 Kg,14,Peshawar,2126.35,2126.35,2062.84,0.0,2126.35,0.0,2126.35,0.0,flat,train
2026-03-11,6,Mutton (Average Quality),1 Kg,14,Peshawar,2126.35,2126.35,2126.35,0.0,2126.35,0.0,2126.35,0.0,flat,train
2026-03-18,6,Mutton (Average Quality),1 Kg,14,Peshawar,2126.35,2126.35,2126.35,0.0,2126.35,0.0,2136.88,0.495215,up,train
2026-03-26,6,Mutton (Average Quality),1 Kg,14,Peshawar,2136.88,2126.35,2126.35,0.495215,2128.9825,5.265,2136.88,0.0,flat,train
2026-04-02,6,Mutton (Average Quality),1 Kg,14,Peshawar,2136.88,2136.88,2126.35,0.0,2131.615,6.079498,2272.55,6.348976,up,train
2026-04-09,6,Mutton (Average Quality),1 Kg,14,Peshawar,2272.55,2136.88,2126.35,6.348976,2168.165,69.766814,2272.55,0.0,flat,train
2026-04-16,6,Mutton (Average Quality),1 Kg,14,Peshawar,2272.55,2272.55,2126.35,0.0,2204.715,78.329111,2272.55,0.0,flat,train
2026-04-23,6,Mutton (Average Quality),1 Kg,14,Peshawar,2272.55,2272.55,2136.88,0.0,2238.6325,67.835,2272.55,0.0,flat,train
2026-04-30,6,Mutton (Average Quality),1 Kg,14,Peshawar,2272.55,2272.55,2136.88,0.0,2272.55,0.0,2283.33,0.474357,up,train
2026-05-07,6,Mutton (Average Quality),1 Kg,14,Peshawar,2283.33,2272.55,2272.55,0.474357,2275.245,5.39,2283.33,0.0,flat,validation
2026-05-14,6,Mutton (Average Quality),1 Kg,14,Peshawar,2283.33,2283.33,2272.55,0.0,2277.94,6.223836,2283.33,0.0,flat,validation
2026-05-21,6,Mutton (Average Quality),1 Kg,14,Peshawar,2283.33,2283.33,2272.55,0.0,2280.635,5.39,2283.33,0.0,flat,validation
2026-06-04,6,Mutton (Average Quality),1 Kg,14,Peshawar,2283.33,2283.33,2272.55,0.0,2283.33,0.0,2283.33,0.0,flat,test
2026-06-11,6,Mutton (Average Quality),1 Kg,14,Peshawar,2283.33,2283.33,2283.33,0.0,2283.33,0.0,2283.33,0.0,flat,test
2026-06-18,6,Mutton (Average Quality),1 Kg,14,Peshawar,2283.33,2283.33,2283.33,0.0,2283.33,0.0,2283.33,0.0,flat,test
2026-07-02,6,Mutton (Average Quality),1 Kg,14,Peshawar,2283.33,2283.33,2283.33,0.0,2283.33,0.0,,,,test
2025-10-23,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,,,,,,1700.0,0.0,flat,train
2025-10-30,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-06,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-13,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-20,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-11-27,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-12-04,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-12-11,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-12-18,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2025-12-24,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2026-01-01,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2026-01-08,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2026-01-15,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
2026-01-22,6,Mutton (Average Quality),1 Kg,15,Bannu,1700.0,1700.0,1700.0,0.0,1700.0,0.0,1700.0,0.0,flat,train
