observation_id,date,ceiling_amount_million_pkr,ceiling_institutions,floor_amount_million_pkr,floor_institutions,total_facility_amount_million_pkr,net_floor_minus_ceiling_amount_million_pkr,total_facility_amount_million_pkr_lag_1,total_facility_amount_million_pkr_rolling_7_obs_avg,total_facility_amount_million_pkr_rolling_30_obs_avg,net_floor_minus_ceiling_amount_million_pkr_lag_1,net_floor_minus_ceiling_amount_million_pkr_rolling_7_obs_avg,net_floor_minus_ceiling_amount_million_pkr_rolling_30_obs_avg,target_next_obs_total_facility_amount_million_pkr,target_next_obs_facility_direction,split
corridor_00752,2015-10-22,0,0,7700,1,7700,7700,15500.0,23257.142857,44413.333333,-15500.0,-21057.142857,-37950.0,2000.0,down,train
corridor_00753,2015-11-05,0,0,2000,1,2000,2000,7700.0,20257.142857,41951.666667,7700.0,-17485.714286,-35355.0,63000.0,up,train
corridor_00754,2015-11-12,63000,1,0,0,63000,-63000,2000.0,25114.285714,42940.0,2000.0,-22342.857143,-36343.333333,13600.0,down,train
corridor_00755,2015-11-19,13600,6,0,0,13600,-13600,63000.0,21628.571429,42081.666667,-63000.0,-18857.142857,-35485.0,5800.0,down,train
corridor_00756,2015-12-03,5800,1,0,0,5800,-5800,13600.0,18314.285714,41175.0,-13600.0,-15542.857143,-34578.333333,500.0,down,train
corridor_00757,2015-12-07,500,1,0,0,500,-500,5800.0,15442.857143,37653.333333,-5800.0,-12671.428571,-31056.666667,12000.0,up,train
corridor_00758,2015-12-08,12000,1,0,0,12000,-12000,500.0,14942.857143,38003.333333,-500.0,-12171.428571,-31406.666667,20000.0,up,train
corridor_00759,2015-12-09,20000,1,0,0,20000,-20000,12000.0,16700.0,38135.0,-12000.0,-16128.571429,-31538.333333,20000.0,flat,train
corridor_00760,2015-12-17,20000,1,0,0,20000,-20000,20000.0,19271.428571,38425.0,-20000.0,-19271.428571,-31828.333333,10000.0,down,train
corridor_00761,2015-12-28,10000,1,0,0,10000,-10000,20000.0,11700.0,38041.666667,-20000.0,-11700.0,-31445.0,61650.0,up,train
corridor_00762,2015-12-30,0,0,61650,3,61650,61650,10000.0,18564.285714,39563.333333,-10000.0,-950.0,-28856.666667,229800.0,up,train
corridor_00763,2015-12-31,229800,12,0,0,229800,-229800,61650.0,50564.285714,47010.0,61650.0,-32950.0,-36730.0,2850.0,down,train
corridor_00764,2016-01-04,2850,2,0,0,2850,-2850,229800.0,50900.0,43741.666667,-229800.0,-33285.714286,-33461.666667,25000.0,up,train
corridor_00765,2016-01-05,25000,1,0,0,25000,-25000,2850.0,52757.142857,44541.666667,-2850.0,-35142.857143,-34328.333333,45600.0,up,train
corridor_00766,2016-01-06,45600,2,0,0,45600,-45600,25000.0,56414.285714,45931.666667,-25000.0,-38800.0,-35718.333333,4100.0,down,train
corridor_00767,2016-01-14,4100,2,0,0,4100,-4100,45600.0,54142.857143,44985.0,-45600.0,-36528.571429,-34771.666667,17000.0,up,train
corridor_00768,2016-01-15,17000,1,0,0,17000,-17000,4100.0,55142.857143,44973.333333,-4100.0,-37528.571429,-34760.0,27050.0,up,train
corridor_00769,2016-01-28,27050,5,0,0,27050,-27050,17000.0,50200.0,45870.0,-17000.0,-50200.0,-35656.666667,19000.0,down,train
corridor_00770,2016-02-03,19000,1,0,0,19000,-19000,27050.0,20085.714286,46270.0,-27050.0,-20085.714286,-36056.666667,39400.0,up,train
corridor_00771,2016-02-08,39400,5,0,0,39400,-39400,19000.0,25307.142857,46298.333333,-19000.0,-25307.142857,-38655.0,13700.0,down,train
corridor_00772,2016-02-11,0,0,13700,2,13700,13700,39400.0,23692.857143,45380.0,-39400.0,-19778.571429,-39573.333333,14000.0,up,train
corridor_00773,2016-02-15,14000,2,0,0,14000,-14000,13700.0,19178.571429,45778.333333,13700.0,-15264.285714,-40108.333333,23800.0,up,train
corridor_00774,2016-02-17,23800,3,0,0,23800,-23800,14000.0,21992.857143,29388.333333,-14000.0,-18078.571429,-23718.333333,4650.0,down,train
corridor_00775,2016-02-25,0,0,4650,5,4650,4650,23800.0,20228.571429,27910.0,-23800.0,-14985.714286,-21930.0,16800.0,up,train
corridor_00776,2016-03-08,0,0,16800,3,16800,16800,4650.0,18764.285714,27703.333333,4650.0,-8721.428571,-20603.333333,51750.0,up,train
corridor_00777,2016-03-09,0,0,51750,8,51750,51750,16800.0,23442.857143,28461.666667,16800.0,1385.714286,-17911.666667,17150.0,down,train
corridor_00778,2016-03-10,0,0,17150,5,17150,17150,51750.0,20264.285714,27766.666667,51750.0,9464.285714,-16073.333333,25000.0,up,train
corridor_00779,2016-03-17,25000,1,0,0,25000,-25000,17150.0,21878.571429,27633.333333,17150.0,3935.714286,-15940.0,6700.0,down,train
corridor_00780,2016-03-24,0,0,6700,3,6700,6700,25000.0,20835.714286,27170.0,-25000.0,6892.857143,-15030.0,263600.0,up,train
corridor_00781,2016-03-31,263600,14,0,0,263600,-263600,6700.0,55092.857143,35440.0,6700.0,-27364.285714,-23300.0,5000.0,down,train
corridor_00782,2016-04-07,5000,2,0,0,5000,-5000,263600.0,55142.857143,35350.0,-263600.0,-28742.857143,-23723.333333,21000.0,up,train
corridor_00783,2016-04-20,21000,1,0,0,21000,-21000,5000.0,55742.857143,35983.333333,-5000.0,-34142.857143,-24490.0,51900.0,up,train
corridor_00784,2016-04-21,51900,5,0,0,51900,-51900,21000.0,55764.285714,35613.333333,-21000.0,-48950.0,-24120.0,4000.0,down,train
corridor_00785,2016-05-04,0,0,4000,2,4000,4000,51900.0,53885.714286,35293.333333,-51900.0,-50828.571429,-23533.333333,3750.0,down,train
corridor_00786,2016-05-05,3750,3,0,0,3750,-3750,4000.0,50850.0,35225.0,4000.0,-47792.857143,-23465.0,10750.0,up,train
corridor_00787,2016-05-12,10750,1,0,0,10750,-10750,3750.0,51428.571429,35566.666667,-3750.0,-50285.714286,-23806.666667,29500.0,up,train
corridor_00788,2016-05-19,29500,5,0,0,29500,-29500,10750.0,17985.714286,36150.0,-10750.0,-16842.857143,-24390.0,5500.0,down,train
corridor_00789,2016-06-02,0,0,5500,4,5500,5500,29500.0,18057.142857,35666.666667,-29500.0,-15342.857143,-23540.0,14600.0,up,train
corridor_00790,2016-06-14,0,0,14600,1,14600,14600,5500.0,17142.857143,35486.666667,5500.0,-10257.142857,-22386.666667,25000.0,up,train
corridor_00791,2016-06-15,0,0,25000,1,25000,25000,14600.0,13300.0,35986.666667,14600.0,728.571429,-21220.0,6900.0,down,train
corridor_00792,2016-06-16,6900,2,0,0,6900,-6900,25000.0,13714.285714,34161.666667,25000.0,-828.571429,-23505.0,11200.0,up,train
corridor_00793,2016-06-24,11200,2,0,0,11200,-11200,6900.0,14778.571429,26875.0,-6900.0,-1892.857143,-16218.333333,13450.0,up,train
corridor_00794,2016-06-27,0,0,13450,2,13450,13450,11200.0,15164.285714,27228.333333,-11200.0,1564.285714,-15675.0,87400.0,up,train
corridor_00795,2016-06-28,0,0,87400,5,87400,87400,13450.0,23435.714286,29308.333333,13450.0,18264.285714,-11928.333333,109050.0,up,train
corridor_00796,2016-06-29,0,0,109050,7,109050,109050,87400.0,38228.571429,31423.333333,87400.0,33057.142857,-6773.333333,607400.0,up,train
corridor_00797,2016-06-30,607400,9,0,0,607400,-607400,109050.0,122914.285714,51533.333333,109050.0,-55800.0,-26883.333333,1300.0,down,train
corridor_00798,2016-07-04,1300,1,0,0,1300,-1300,607400.0,119528.571429,51010.0,-607400.0,-59557.142857,-26360.0,145950.0,up,train
corridor_00799,2016-07-11,145950,10,0,0,145950,-145950,1300.0,139392.857143,54973.333333,-1300.0,-79421.428571,-30323.333333,6650.0,down,train
corridor_00800,2016-07-13,0,0,6650,2,6650,6650,145950.0,138742.857143,54561.666667,-145950.0,-76871.428571,-29468.333333,17700.0,up,train
corridor_00801,2016-07-28,17700,1,0,0,17700,-17700,6650.0,139350.0,53838.333333,6650.0,-81321.428571,-28745.0,5200.0,down,train
corridor_00802,2016-08-11,0,0,5200,1,5200,5200,17700.0,127607.142857,53555.0,-17700.0,-93064.285714,-29028.333333,2500.0,down,train
corridor_00803,2016-08-22,2500,1,0,0,2500,-2500,5200.0,112385.714286,53171.666667,5200.0,-109000.0,-28645.0,5750.0,up,train
corridor_00804,2016-08-25,5750,1,0,0,5750,-5750,2500.0,26435.714286,52570.0,-2500.0,-23050.0,-28043.333333,260750.0,up,train
corridor_00805,2016-08-31,260750,9,0,0,260750,-260750,5750.0,63500.0,61106.666667,-5750.0,-60114.285714,-36890.0,32000.0,down,train
corridor_00806,2016-09-07,32000,2,0,0,32000,-32000,260750.0,47221.428571,61613.333333,-260750.0,-43835.714286,-38516.666667,9000.0,down,train
corridor_00807,2016-09-08,9000,2,0,0,9000,-9000,32000.0,47557.142857,60188.333333,-32000.0,-46071.428571,-40541.666667,7000.0,down,train
corridor_00808,2016-09-16,7000,1,0,0,7000,-7000,9000.0,46028.571429,59850.0,-9000.0,-44542.857143,-41346.666667,22500.0,up,train
corridor_00809,2016-09-22,22500,1,0,0,22500,-22500,7000.0,48500.0,59766.666667,-7000.0,-48500.0,-41263.333333,28100.0,up,train
corridor_00810,2016-10-06,28100,2,0,0,28100,-28100,22500.0,52157.142857,60480.0,-22500.0,-52157.142857,-42423.333333,6000.0,down,train
corridor_00811,2016-10-20,0,0,6000,2,6000,6000,28100.0,52192.857143,51893.333333,-28100.0,-50478.571429,-33436.666667,800.0,down,train
corridor_00812,2016-11-03,800,1,0,0,800,-800,6000.0,15057.142857,51753.333333,6000.0,-13342.857143,-33296.666667,25650.0,up,train
corridor_00813,2016-11-17,0,0,25650,6,25650,25650,800.0,14150.0,51908.333333,-800.0,-5107.142857,-31741.666667,5850.0,down,train
corridor_00814,2016-12-01,5850,3,0,0,5850,-5850,25650.0,13700.0,50373.333333,25650.0,-4657.142857,-30206.666667,23000.0,up,train
corridor_00815,2016-12-08,23000,1,0,0,23000,-23000,5850.0,15985.714286,51006.666667,-5850.0,-6942.857143,-31106.666667,1800.0,down,train
corridor_00816,2016-12-15,1800,1,0,0,1800,-1800,23000.0,13028.571429,50941.666667,-23000.0,-3985.714286,-31041.666667,11700.0,up,train
corridor_00817,2016-12-28,0,0,11700,2,11700,11700,1800.0,10685.714286,50973.333333,-1800.0,1700.0,-30293.333333,6000.0,down,train
corridor_00818,2016-12-29,6000,1,0,0,6000,-6000,11700.0,10685.714286,50190.0,11700.0,-14.285714,-29510.0,72000.0,up,train
corridor_00819,2017-01-05,72000,1,0,0,72000,-72000,6000.0,20857.142857,52406.666667,-6000.0,-10185.714286,-32093.333333,36500.0,down,train
corridor_00820,2017-01-12,36500,4,0,0,36500,-36500,72000.0,22407.142857,53136.666667,-72000.0,-19064.285714,-33796.666667,1600.0,down,train
corridor_00821,2017-01-26,1600,1,0,0,1600,-1600,36500.0,21800.0,52356.666667,-36500.0,-18457.142857,-34683.333333,4000.0,up,train
corridor_00822,2017-02-06,4000,1,0,0,4000,-4000,1600.0,19085.714286,52260.0,-1600.0,-15742.857143,-34586.666667,7000.0,up,train
corridor_00823,2017-02-22,0,0,7000,1,7000,7000,4000.0,19828.571429,52120.0,-4000.0,-14485.714286,-33980.0,9400.0,up,train
corridor_00824,2017-02-23,7600,1,1800,1,9400,-5800,7000.0,19500.0,51985.0,7000.0,-16985.714286,-34621.666667,10100.0,up,train
corridor_00825,2017-02-24,0,0,10100,1,10100,10100,9400.0,20085.714286,49408.333333,-5800.0,-14685.714286,-37198.333333,9000.0,down,train
corridor_00826,2017-02-27,0,0,9000,1,9000,9000,10100.0,11085.714286,46073.333333,10100.0,-3114.285714,-40533.333333,6000.0,down,train
corridor_00827,2017-02-28,0,0,6000,1,6000,6000,9000.0,6728.571429,26026.666667,9000.0,2957.142857,-20086.666667,8000.0,up,train
corridor_00828,2017-03-02,8000,1,0,0,8000,-8000,6000.0,7642.857143,26250.0,6000.0,2042.857143,-20310.0,8600.0,up,train
corridor_00829,2017-03-09,8600,4,0,0,8600,-8600,8000.0,8300.0,21671.666667,-8000.0,1385.714286,-15731.666667,22500.0,up,train
corridor_00830,2017-03-22,22500,2,0,0,22500,-22500,8600.0,10514.285714,22200.0,-8600.0,-2828.571429,-16703.333333,10000.0,down,train
corridor_00831,2017-03-30,0,0,10000,1,10000,10000,22500.0,10600.0,21943.333333,-22500.0,-571.428571,-15780.0,12800.0,up,train
corridor_00832,2017-03-31,0,0,12800,1,12800,12800,10000.0,10985.714286,22196.666667,10000.0,-185.714286,-15526.666667,30000.0,up,train
corridor_00833,2017-04-03,30000,1,0,0,30000,-30000,12800.0,13985.714286,23113.333333,12800.0,-5757.142857,-16443.333333,1550.0,down,train
corridor_00834,2017-04-06,0,0,1550,1,1550,1550,30000.0,13350.0,22973.333333,-30000.0,-6392.857143,-16200.0,15000.0,up,train
corridor_00835,2017-04-18,15000,1,0,0,15000,-15000,1550.0,14350.0,14781.666667,1550.0,-7392.857143,-8008.333333,17450.0,up,train
corridor_00836,2017-04-20,0,0,17450,7,17450,17450,15000.0,15614.285714,14296.666667,-15000.0,-3671.428571,-6360.0,22200.0,up,train
corridor_00837,2017-04-27,0,0,22200,1,22200,22200,17450.0,15571.428571,14736.666667,17450.0,2714.285714,-5320.0,20600.0,down,train
corridor_00838,2017-04-28,0,0,20600,1,20600,20600,22200.0,17085.714286,15190.0,22200.0,4228.571429,-4400.0,9000.0,down,train
corridor_00839,2017-05-04,0,0,9000,3,9000,9000,20600.0,16542.857143,14740.0,20600.0,3685.714286,-3350.0,8000.0,down,train
corridor_00840,2017-05-18,8000,1,0,0,8000,-8000,9000.0,13400.0,14070.0,9000.0,6828.571429,-2680.0,42500.0,up,train
corridor_00841,2017-05-25,0,0,42500,1,42500,42500,8000.0,19250.0,15286.666667,-8000.0,12678.571429,-1463.333333,53500.0,up,train
corridor_00842,2017-05-26,10000,1,43500,1,53500,33500,42500.0,24750.0,17043.333333,42500.0,19607.142857,-320.0,39000.0,down,train
corridor_00843,2017-05-30,0,0,39000,1,39000,39000,53500.0,27828.571429,17488.333333,33500.0,22685.714286,125.0,46000.0,up,train
corridor_00844,2017-05-31,7000,1,39000,1,46000,32000,39000.0,31228.571429,18826.666667,39000.0,24085.714286,1386.666667,38250.0,down,train
corridor_00845,2017-06-09,33000,1,5250,1,38250,-27750,46000.0,33750.0,19335.0,32000.0,17178.571429,1228.333333,31000.0,down,train
corridor_00846,2017-06-15,31000,1,0,0,31000,-31000,38250.0,36892.857143,20308.333333,-27750.0,11464.285714,255.0,15000.0,down,train
corridor_00847,2017-06-22,15000,1,0,0,15000,-15000,31000.0,37892.857143,20418.333333,-31000.0,10464.285714,-635.0,15000.0,flat,train
corridor_00848,2017-06-23,15000,2,0,0,15000,-15000,15000.0,33964.285714,20718.333333,-15000.0,2250.0,-935.0,46250.0,up,train
corridor_00849,2017-06-29,32850,5,13400,2,46250,-19450,15000.0,32928.571429,19860.0,-15000.0,-5314.285714,816.666667,8000.0,down,train
corridor_00850,2017-06-30,8000,2,0,0,8000,-8000,46250.0,28500.0,18910.0,-19450.0,-12028.571429,1766.666667,7800.0,down,train
corridor_00851,2017-07-12,7800,3,0,0,7800,-7800,8000.0,23042.857143,19116.666667,-8000.0,-17714.285714,1560.0,9500.0,up,train
corridor_00852,2017-08-10,9500,4,0,0,9500,-9500,7800.0,18935.714286,19300.0,-7800.0,-15107.142857,1376.666667,10200.0,up,train
corridor_00853,2017-08-24,10200,2,0,0,10200,-10200,9500.0,15964.285714,19406.666667,-9500.0,-12135.714286,803.333333,17500.0,up,train
corridor_00854,2017-08-31,17500,3,0,0,17500,-17500,10200.0,16321.428571,19676.666667,-10200.0,-12492.857143,413.333333,20000.0,up,train
corridor_00855,2017-09-05,20000,4,0,0,20000,-20000,17500.0,17035.714286,20006.666667,-17500.0,-13207.142857,-590.0,15000.0,down,train
corridor_00856,2017-09-06,15000,1,0,0,15000,-15000,20000.0,12571.428571,20206.666667,-20000.0,-12571.428571,-1390.0,3500.0,down,train
corridor_00857,2017-09-07,0,0,3500,3,3500,3500,15000.0,11928.571429,20123.333333,-15000.0,-10928.571429,-1473.333333,5800.0,up,train
corridor_00858,2017-09-21,5800,3,0,0,5800,-5800,3500.0,11642.857143,20050.0,3500.0,-10642.857143,-1400.0,13500.0,up,train
corridor_00859,2017-10-02,0,0,13500,1,13500,13500,5800.0,12214.285714,20213.333333,-5800.0,-7357.142857,-663.333333,47500.0,up,train
corridor_00860,2017-10-05,47500,3,0,0,47500,-47500,13500.0,17542.857143,21046.666667,13500.0,-12685.714286,-1496.666667,12000.0,down,train
corridor_00861,2017-10-12,12000,1,0,0,12000,-12000,47500.0,16757.142857,21113.333333,-47500.0,-11900.0,-2230.0,7500.0,down,train
corridor_00862,2017-10-19,7500,1,0,0,7500,-7500,12000.0,14971.428571,20936.666667,-12000.0,-10114.285714,-2906.666667,8000.0,up,train
corridor_00863,2017-11-02,8000,1,0,0,8000,-8000,7500.0,13971.428571,20203.333333,-7500.0,-9114.285714,-2173.333333,3100.0,down,train
corridor_00864,2017-11-16,3100,1,0,0,3100,-3100,8000.0,13914.285714,20255.0,-8000.0,-10057.142857,-2328.333333,34800.0,up,train
corridor_00865,2017-11-30,34800,5,0,0,34800,-34800,3100.0,18057.142857,20915.0,-3100.0,-14200.0,-2988.333333,133500.0,up,train
corridor_00866,2017-12-07,133500,6,0,0,133500,-133500,34800.0,35200.0,24783.333333,-34800.0,-35200.0,-8020.0,4900.0,down,train
corridor_00867,2017-12-12,4900,1,0,0,4900,-4900,133500.0,29114.285714,24206.666667,-133500.0,-29114.285714,-8923.333333,12000.0,up,train
corridor_00868,2017-12-13,12000,2,0,0,12000,-12000,4900.0,29114.285714,23920.0,-4900.0,-29114.285714,-10010.0,37000.0,up,train
corridor_00869,2017-12-21,0,0,37000,1,37000,37000,12000.0,33328.571429,24853.333333,-12000.0,-22757.142857,-9076.666667,1500.0,down,train
corridor_00870,2017-12-28,0,0,1500,1,1500,1500,37000.0,32400.0,24636.666667,37000.0,-21400.0,-8760.0,12400.0,up,train
corridor_00871,2018-01-25,0,0,12400,5,12400,12400,1500.0,33728.571429,23633.333333,1500.0,-19185.714286,-9763.333333,4700.0,down,train
corridor_00872,2018-02-08,4700,1,0,0,4700,-4700,12400.0,29428.571429,22006.666667,12400.0,-14885.714286,-11036.666667,7700.0,up,train
corridor_00873,2018-02-22,7700,2,0,0,7700,-7700,4700.0,11457.142857,20963.333333,-4700.0,3085.714286,-12593.333333,300.0,down,train
corridor_00874,2018-03-22,0,0,300,1,300,300,7700.0,10800.0,19440.0,-7700.0,3828.571429,-13650.0,30000.0,up,train
corridor_00875,2018-03-26,30000,1,0,0,30000,-30000,300.0,13371.428571,19165.0,300.0,1257.142857,-13725.0,64500.0,up,train
corridor_00876,2018-03-30,17000,1,47500,1,64500,30500,30000.0,17300.0,20281.666667,-30000.0,328.571429,-11675.0,15500.0,down,train
corridor_00877,2018-04-02,15500,1,0,0,15500,-15500,64500.0,19300.0,20298.333333,30500.0,-2100.0,-11691.666667,12000.0,down,train
corridor_00878,2018-04-03,12000,2,0,0,12000,-12000,15500.0,19242.857143,20198.333333,-15500.0,-5585.714286,-11591.666667,3300.0,down,train
corridor_00879,2018-04-04,3300,1,0,0,3300,-3300,12000.0,19042.857143,18766.666667,-12000.0,-5385.714286,-11053.333333,4500.0,up,train
corridor_00880,2018-04-05,4500,1,0,0,4500,-4500,3300.0,18585.714286,18650.0,-3300.0,-4928.571429,-10936.666667,17000.0,up,train
corridor_00881,2018-04-06,17000,1,0,0,17000,-17000,4500.0,20971.428571,18956.666667,-4500.0,-7400.0,-11243.333333,12200.0,down,train
corridor_00882,2018-04-19,12200,1,0,0,12200,-12200,17000.0,18428.571429,19046.666667,-17000.0,-4857.142857,-11333.333333,22000.0,up,train
corridor_00883,2018-04-26,22000,1,0,0,22000,-22000,12200.0,12357.142857,19440.0,-12200.0,-12357.142857,-11726.666667,8500.0,down,train
corridor_00884,2018-04-30,8500,2,0,0,8500,-8500,22000.0,11357.142857,19140.0,-22000.0,-11357.142857,-11426.666667,4300.0,down,train
corridor_00885,2018-05-03,0,0,4300,3,4300,4300,8500.0,10257.142857,18616.666667,-8500.0,-9028.571429,-10616.666667,7500.0,up,train
corridor_00886,2018-05-10,0,0,7500,1,7500,7500,4300.0,10857.142857,18366.666667,4300.0,-7485.714286,-9866.666667,5400.0,down,train
corridor_00887,2018-05-16,5400,4,0,0,5400,-5400,7500.0,10985.714286,18430.0,7500.0,-7614.285714,-10163.333333,16500.0,up,train
corridor_00888,2018-05-25,16500,1,0,0,16500,-16500,5400.0,10914.285714,18786.666667,-5400.0,-7542.857143,-10520.0,52000.0,up,train
corridor_00889,2018-05-29,0,0,52000,1,52000,52000,16500.0,16600.0,20070.0,-16500.0,1628.571429,-9236.666667,71000.0,up,train
corridor_00890,2018-05-31,71000,3,0,0,71000,-71000,52000.0,23600.0,20853.333333,52000.0,-5371.428571,-10020.0,46000.0,down,train
corridor_00891,2018-06-14,46000,1,0,0,46000,-46000,71000.0,28957.142857,21986.666667,-71000.0,-10728.571429,-11153.333333,24000.0,down,train
corridor_00892,2018-06-22,24000,1,0,0,24000,-24000,46000.0,31771.428571,22536.666667,-46000.0,-14771.428571,-11703.333333,20000.0,down,train
corridor_00893,2018-06-25,20000,1,0,0,20000,-20000,24000.0,33557.142857,22936.666667,-24000.0,-18700.0,-12103.333333,6000.0,down,train
corridor_00894,2018-06-26,6000,1,0,0,6000,-6000,20000.0,33642.857143,23033.333333,-20000.0,-18785.714286,-12200.0,41800.0,up,train
corridor_00895,2018-06-28,41800,3,0,0,41800,-41800,6000.0,37257.142857,23266.666667,-6000.0,-22400.0,-12433.333333,104700.0,up,train
corridor_00896,2018-06-29,104700,8,0,0,104700,-104700,41800.0,44785.714286,22306.666667,-41800.0,-44785.714286,-11473.333333,15000.0,down,train
corridor_00897,2018-07-06,0,0,15000,1,15000,15000,104700.0,36785.714286,22643.333333,-104700.0,-32500.0,-10810.0,14500.0,down,train
corridor_00898,2018-07-10,14500,2,0,0,14500,-14500,15000.0,32285.714286,22726.666667,15000.0,-28000.0,-10893.333333,28700.0,up,train
corridor_00899,2018-07-11,28700,4,0,0,28700,-28700,14500.0,32957.142857,22450.0,-14500.0,-28671.428571,-13083.333333,2900.0,down,train
corridor_00900,2018-07-12,2900,1,0,0,2900,-2900,28700.0,30514.285714,22496.666667,-28700.0,-26228.571429,-13230.0,76000.0,up,train
corridor_00901,2018-07-13,76000,2,0,0,76000,-76000,2900.0,40514.285714,24616.666667,-2900.0,-36228.571429,-16176.666667,45000.0,down,train
corridor_00902,2018-07-19,45000,1,0,0,45000,-45000,76000.0,40971.428571,25960.0,-76000.0,-36685.714286,-17520.0,35000.0,down,train
corridor_00903,2018-07-20,0,0,35000,1,35000,35000,45000.0,31014.285714,26870.0,-45000.0,-16728.571429,-16096.666667,9000.0,down,train
corridor_00904,2018-07-23,0,0,9000,1,9000,9000,35000.0,30157.142857,27160.0,35000.0,-17585.714286,-15806.666667,17500.0,up,train
corridor_00905,2018-07-24,0,0,17500,2,17500,17500,9000.0,30585.714286,26743.333333,9000.0,-13014.285714,-14223.333333,15000.0,down,train
corridor_00906,2018-07-26,0,0,15000,3,15000,15000,17500.0,28628.571429,25093.333333,17500.0,-6771.428571,-14740.0,15500.0,up,train
corridor_00907,2018-07-30,0,0,15500,1,15500,15500,15000.0,30428.571429,25093.333333,15000.0,-4142.857143,-13706.666667,25700.0,up,train
